,0
14059,4
14060,7
14061,12
14062,14
14063,14
14064,11
14065,2
14066,4
14067,7
14068,2
14069,14
14070,11
14071,7
14072,15
14073,3
14074,3
14075,4
14076,5
14077,10
14078,11
14079,11
14080,14
14081,5
14082,6
14083,5
14084,11
14085,16
14086,15
14087,8
14088,16
14089,14
14090,3
14091,3
14092,6
14093,5
14094,7
14095,11
14096,11
14097,4
14098,13
14099,5
14100,2
14101,7
14102,13
14103,5
14104,15
14105,2
14106,11
14107,12
14108,13
14109,9
14110,11
14111,15
14112,4
14113,4
14114,7
14115,12
14116,14
14117,6
14118,11
14119,7
14120,4
14121,13
14122,8
14123,10
14124,8
14125,10
14126,6
14127,16
14128,15
14129,16
14130,11
14131,11
14132,12
14133,3
14134,9
14135,14
14136,11
14137,13
14138,5
14139,5
14140,16
14141,1
14142,6
14143,11
14144,15
14145,11
14146,14
14147,5
14148,5
14149,15
14150,9
14151,7
14152,5
14153,14
14154,11
14155,7
14156,8
14157,4
14158,5
14159,5
14160,2
14161,11
14162,14
14163,5
14164,3
14165,3
14166,10
14167,11
14168,1
14169,15
14170,11
14171,11
14172,9
14173,8
14174,5
14175,6
14176,15
14177,14
14178,12
14179,6
14180,15
14181,14
14182,10
14183,15
14184,6
14185,7
14186,2
14187,7
14188,11
14189,1
14190,9
14191,14
14192,6
14193,6
14194,6
14195,6
14196,14
14197,15
14198,14
14199,5
14200,6
14201,10
14202,5
14203,5
14204,3
14205,5
14206,14
14207,6
14208,11
14209,6
14210,15
14211,5
14212,7
14213,2
14214,12
14215,3
14216,8
14217,2
14218,4
14219,3
14220,13
14221,13
14222,14
14223,5
14224,2
14225,4
14226,16
14227,14
14228,9
14229,6
14230,5
14231,13
14232,10
14233,11
14234,14
14235,5
14236,15
14237,9
14238,4
14239,11
14240,11
14241,1
14242,8
14243,15
14244,7
14245,8
14246,12
14247,11
14248,9
14249,3
14250,13
14251,9
14252,6
14253,5
14254,6
14255,6
14256,13
14257,13
14258,14
14259,5
14260,1
14261,7
14262,12
14263,2
14264,3
14265,7
14266,5
14267,14
14268,2
14269,10
14270,13
14271,11
14272,7
14273,10
14274,2
14275,10
14276,13
14277,5
14278,10
14279,11
14280,6
14281,14
14282,9
14283,14
14284,15
14285,7
14286,16
14287,12
14288,3
14289,16
14290,7
14291,5
14292,3
14293,11
14294,14
14295,6
14296,5
14297,5
14298,14
14299,1
14300,5
14301,13
14302,7
14303,9
14304,12
14305,7
14306,4
14307,3
14308,5
14309,7
14310,14
14311,6
14312,10
14313,8
14314,8
14315,12
14316,9
14317,11
14318,12
14319,11
14320,15
14321,8
14322,14
14323,15
14324,12
14325,3
14326,2
14327,9
14328,9
14329,7
14330,14
14331,1
14332,13
14333,6
14334,4
14335,14
14336,9
14337,7
14338,9
14339,14
14340,13
14341,14
14342,6
14343,2
14344,15
14345,6
14346,7
14347,14
14348,10
14349,15
14350,16
14351,2
14352,15
14353,10
14354,6
14355,8
14356,2
14357,8
14358,4
14359,11
14360,15
14361,9
14362,10
14363,6
14364,2
14365,16
14366,16
14367,13
14368,5
14369,14
14370,4
14371,12
14372,9
14373,5
14374,10
14375,11
14376,3
14377,9
14378,13
14379,5
14380,10
14381,5
14382,13
14383,5
14384,8
14385,11
14386,6
14387,7
14388,3
14389,7
14390,5
14391,2
14392,15
14393,11
14394,6
14395,1
14396,5
14397,14
14398,3
14399,5
14400,9
14401,15
14402,10
14403,13
14404,6
14405,15
14406,4
14407,4
14408,7
14409,10
14410,16
14411,14
14412,6
14413,6
14414,9
14415,3
14416,8
14417,12
14418,10
14419,4
14420,3
14421,10
14422,6
14423,13
14424,14
14425,14
14426,3
14427,5
14428,11
14429,13
14430,15
14431,7
14432,5
14433,6
14434,12
14435,3
14436,12
14437,2
14438,8
14439,8
14440,2
14441,4
14442,15
14443,6
14444,11
14445,7
14446,5
14447,16
14448,3
14449,7
14450,5
14451,6
14452,12
14453,11
14454,13
14455,13
14456,2
14457,13
14458,6
14459,14
14460,11
14461,6
14462,16
14463,7
14464,6
14465,6
14466,13
14467,1
14468,15
14469,7
14470,4
14471,3
14472,10
14473,7
14474,12
14475,10
14476,15
14477,11
14478,12
14479,9
14480,5
14481,14
14482,6
14483,1
14484,3
14485,4
14486,2
14487,6
14488,13
14489,1
14490,16
14491,5
14492,9
14493,14
14494,1
14495,11
14496,1
14497,7
14498,5
14499,6
14500,7
14501,5
14502,14
14503,13
14504,9
14505,9
14506,11
14507,3
14508,8
14509,1
14510,2
14511,12
14512,6
14513,6
14514,2
14515,3
14516,8
14517,4
14518,9
14519,16
14520,5
14521,13
14522,14
14523,10
14524,3
14525,8
14526,4
14527,2
14528,11
14529,7
14530,14
14531,5
14532,11
14533,11
14534,5
14535,6
14536,6
14537,9
14538,12
14539,6
14540,8
14541,15
14542,16
14543,7
14544,16
14545,3
14546,12
14547,3
14548,6
14549,6
14550,6
14551,14
14552,5
14553,11
14554,13
14555,10
14556,16
14557,9
14558,6
14559,8
14560,7
14561,11
14562,13
14563,15
14564,11
14565,11
14566,8
14567,3
14568,4
14569,3
14570,6
14571,15
14572,4
14573,12
14574,7
14575,4
14576,2
14577,15
14578,7
14579,9
14580,16
14581,10
14582,9
14583,9
14584,4
14585,4
14586,7
14587,13
14588,9
14589,11
14590,11
14591,8
14592,15
14593,1
14594,8
14595,10
14596,11
14597,1
14598,4
14599,6
14600,6
14601,15
14602,14
14603,9
14604,13
14605,8
14606,2
14607,2
14608,14
14609,14
14610,5
14611,13
14612,4
14613,6
14614,14
14615,5
14616,14
14617,6
14618,6
14619,14
14620,14
14621,11
14622,7
14623,12
14624,2
14625,7
14626,9
14627,11
14628,16
14629,10
14630,5
14631,13
14632,14
14633,16
14634,14
14635,13
14636,6
14637,12
14638,12
14639,12
14640,7
14641,7
14642,14
14643,14
14644,5
14645,13
14646,4
14647,3
14648,12
14649,9
14650,14
14651,2
14652,15
14653,9
14654,14
14655,14
14656,12
14657,12
14658,11
14659,12
14660,14
14661,16
14662,9
14663,6
14664,11
14665,14
14666,8
14667,4
14668,13
14669,13
14670,16
14671,6
14672,3
14673,3
14674,10
14675,11
14676,7
14677,6
14678,16
14679,15
14680,10
14681,5
14682,15
14683,14
14684,16
14685,4
14686,5
14687,1
14688,2
14689,2
14690,4
14691,2
14692,11
14693,4
14694,7
14695,1
14696,9
14697,13
14698,5
14699,15
14700,2
14701,9
14702,2
14703,7
14704,11
14705,7
14706,15
14707,8
14708,11
14709,7
14710,4
14711,3
14712,11
14713,10
14714,2
14715,6
14716,2
14717,8
14718,10
14719,11
14720,8
14721,7
14722,14
14723,7
14724,2
14725,8
14726,8
14727,11
14728,10
14729,10
14730,10
14731,9
14732,6
14733,14
14734,10
14735,11
14736,1
14737,11
14738,11
14739,15
14740,2
14741,9
14742,13
14743,15
14744,6
14745,9
14746,8
14747,15
14748,5
14749,14
14750,8
14751,4
14752,12
14753,10
14754,14
14755,5
14756,6
14757,8
14758,14
14759,14
14760,13
14761,14
14762,7
14763,2
14764,11
14765,13
14766,7
14767,10
14768,4
14769,3
14770,12
14771,4
14772,1
14773,15
14774,15
14775,7
14776,7
14777,8
14778,7
14779,14
14780,10
14781,9
14782,8
14783,12
14784,8
14785,14
14786,4
14787,3
14788,5
14789,6
14790,4
14791,4
14792,9
14793,11
14794,9
14795,15
14796,7
14797,10
14798,12
14799,1
14800,2
14801,16
14802,5
14803,6
14804,16
14805,15
14806,6
14807,9
14808,11
14809,12
14810,5
14811,8
14812,16
14813,1
14814,12
14815,12
14816,8
14817,3
14818,7
14819,11
14820,4
14821,3
14822,8
14823,2
14824,8
14825,5
14826,9
14827,11
14828,6
14829,9
14830,3
14831,3
14832,11
14833,10
14834,16
14835,11
14836,7
14837,10
14838,3
14839,16
14840,7
14841,3
14842,1
14843,5
14844,3
14845,11
14846,11
14847,12
14848,3
14849,11
14850,15
14851,13
14852,10
14853,8
14854,6
14855,9
14856,3
14857,11
14858,3
14859,7
14860,14
14861,14
14862,14
14863,13
14864,10
14865,12
14866,6
14867,5
14868,11
14869,7
14870,7
14871,11
14872,13
14873,16
14874,6
14875,3
14876,12
14877,7
14878,16
14879,11
14880,1
14881,6
14882,14
14883,6
14884,2
14885,2
14886,11
14887,12
14888,1
14889,9
14890,6
14891,8
14892,7
14893,11
14894,5
14895,14
14896,14
14897,11
14898,3
14899,11
14900,12
14901,7
14902,6
14903,16
14904,15
14905,6
14906,16
14907,3
14908,12
14909,11
14910,12
14911,11
14912,12
14913,9
14914,13
14915,11
14916,1
14917,2
14918,5
14919,4
14920,8
14921,14
14922,13
14923,6
14924,16
14925,2
14926,12
14927,2
14928,10
14929,8
14930,5
14931,14
14932,10
14933,3
14934,10
14935,5
14936,3
14937,3
14938,4
14939,3
14940,11
14941,10
14942,3
14943,4
14944,16
14945,3
14946,3
14947,2
14948,14
14949,1
14950,14
14951,12
14952,14
14953,15
14954,1
14955,5
14956,10
14957,8
14958,13
14959,13
14960,6
14961,6
14962,6
14963,5
14964,15
14965,9
14966,14
14967,2
14968,13
14969,16
14970,1
14971,10
14972,5
14973,13
14974,4
14975,11
14976,12
14977,12
14978,2
14979,8
14980,4
14981,11
14982,8
14983,6
14984,7
14985,15
14986,13
14987,7
14988,13
14989,16
14990,5
14991,1
14992,5
14993,2
14994,5
14995,14
14996,10
14997,9
14998,8
14999,12
15000,7
15001,4
15002,4
15003,4
15004,6
15005,10
15006,1
15007,7
15008,6
15009,9
15010,11
15011,5
15012,12
15013,10
15014,2
15015,12
15016,5
15017,7
15018,11
15019,11
15020,11
15021,5
15022,6
15023,11
15024,10
15025,11
15026,7
15027,9
15028,14
15029,8
15030,7
15031,2
15032,9
15033,11
15034,16
15035,4
15036,6
15037,11
15038,9
15039,15
15040,11
15041,16
15042,14
15043,7
15044,6
15045,10
15046,9
15047,10
15048,1
15049,8
15050,6
15051,6
15052,12
15053,4
15054,8
15055,8
15056,16
15057,7
15058,15
15059,13
15060,12
15061,8
15062,3
15063,15
15064,1
15065,7
15066,10
15067,16
15068,3
15069,11
15070,16
15071,7
15072,8
15073,10
15074,14
15075,6
15076,13
15077,12
15078,9
15079,9
15080,4
15081,12
15082,10
15083,4
15084,14
15085,13
15086,14
15087,5
15088,12
15089,13
15090,8
15091,10
15092,1
15093,15
15094,1
15095,10
15096,6
15097,11
15098,5
15099,14
15100,12
15101,11
15102,7
15103,5
15104,4
15105,7
15106,8
15107,12
15108,8
15109,12
15110,2
15111,1
15112,3
15113,11
15114,4
15115,4
15116,10
15117,12
15118,10
15119,13
15120,14
15121,1
15122,10
15123,3
15124,7
15125,8
15126,10
15127,10
15128,2
15129,9
15130,11
15131,13
15132,5
15133,6
15134,8
15135,5
15136,10
15137,13
15138,3
15139,11
15140,7
15141,3
15142,13
15143,13
15144,15
15145,1
15146,15
15147,10
15148,10
15149,15
15150,5
15151,5
15152,4
15153,3
15154,14
15155,6
15156,16
15157,10
15158,6
15159,3
15160,2
15161,15
15162,12
15163,16
15164,5
15165,16
15166,11
15167,7
15168,10
15169,8
15170,10
15171,15
15172,11
15173,11
15174,5
15175,6
15176,8
15177,4
15178,9
15179,5
15180,13
15181,5
15182,13
15183,16
15184,13
15185,1
15186,3
15187,11
15188,3
15189,4
15190,11
15191,3
15192,11
15193,10
15194,11
15195,12
15196,5
15197,3
15198,15
15199,5
15200,16
15201,3
15202,13
15203,15
15204,1
15205,8
15206,14
15207,14
15208,9
15209,11
15210,13
15211,13
15212,15
15213,15
15214,9
15215,5
15216,1
15217,13
15218,1
15219,5
15220,11
15221,9
15222,11
15223,7
15224,12
15225,11
15226,8
15227,16
15228,7
15229,1
15230,12
15231,4
15232,3
15233,14
15234,4
15235,4
15236,10
15237,14
15238,14
15239,14
15240,2
15241,10
15242,5
15243,2
15244,3
15245,16
15246,15
15247,13
15248,3
15249,12
15250,3
15251,3
15252,5
15253,14
15254,16
15255,11
15256,14
15257,6
15258,7
15259,12
15260,6
15261,3
15262,16
15263,7
15264,6
15265,13
15266,6
15267,6
15268,12
15269,4
15270,5
15271,5
15272,8
15273,8
15274,16
15275,11
15276,1
15277,2
15278,11
15279,1
15280,1
15281,8
15282,10
15283,9
15284,6
15285,6
15286,12
15287,8
15288,6
15289,2
15290,10
15291,5
15292,6
15293,15
15294,5
15295,9
15296,2
15297,6
15298,8
15299,10
15300,12
15301,11
15302,15
15303,5
15304,13
15305,12
15306,6
15307,4
15308,14
15309,14
15310,13
15311,15
15312,9
15313,6
15314,7
15315,6
15316,2
15317,9
15318,4
15319,2
15320,11
15321,12
15322,7
15323,1
15324,10
15325,14
15326,16
15327,6
15328,9
15329,6
15330,6
15331,5
15332,13
15333,14
15334,4
15335,14
15336,9
15337,7
15338,6
15339,14
15340,13
15341,10
15342,3
15343,10
15344,9
15345,4
15346,7
15347,11
15348,8
15349,5
15350,9
15351,9
15352,10
15353,5
15354,3
15355,11
15356,6
15357,7
15358,5
15359,6
15360,11
15361,11
15362,8
15363,16
15364,13
15365,5
15366,10
15367,5
15368,4
15369,1
15370,13
15371,6
15372,7
15373,10
15374,10
15375,10
15376,7
15377,11
15378,6
15379,16
15380,7
15381,6
15382,9
15383,15
15384,7
15385,1
15386,14
15387,15
15388,7
15389,12
15390,11
15391,11
15392,12
15393,2
15394,15
15395,9
15396,10
15397,9
15398,3
15399,7
15400,7
15401,1
15402,3
15403,11
15404,8
15405,3
15406,5
15407,5
15408,13
15409,13
15410,3
15411,8
15412,16
15413,13
15414,16
15415,9
15416,6
15417,6
15418,11
15419,5
15420,16
15421,7
15422,16
15423,14
15424,1
15425,11
15426,5
15427,10
15428,13
15429,6
15430,11
15431,4
15432,5
15433,5
15434,7
15435,14
15436,14
15437,5
15438,16
15439,14
15440,11
15441,11
15442,8
15443,11
15444,2
15445,10
15446,16
15447,6
15448,14
15449,6
15450,15
15451,13
15452,3
15453,11
15454,5
15455,6
15456,5
15457,15
15458,11
15459,10
15460,4
15461,8
15462,13
15463,5
15464,11
15465,3
15466,3
15467,11
15468,1
15469,9
15470,1
15471,7
15472,11
15473,2
15474,2
15475,12
15476,16
15477,7
15478,10
15479,6
15480,7
15481,5
15482,8
15483,7
15484,7
15485,11
15486,11
15487,4
15488,11
15489,15
15490,14
15491,5
15492,6
15493,6
15494,11
15495,10
15496,14
15497,6
15498,3
15499,12
15500,10
15501,14
15502,7
15503,14
15504,12
15505,10
15506,11
15507,15
15508,2
15509,11
15510,6
15511,14
15512,14
15513,13
15514,11
15515,10
15516,11
15517,15
15518,9
15519,11
15520,7
15521,13
15522,4
15523,3
15524,8
15525,1
15526,1
15527,6
15528,7
15529,8
15530,6
15531,6
15532,6
15533,13
15534,5
15535,14
15536,15
15537,5
15538,11
15539,2
15540,16
15541,9
15542,12
15543,7
15544,13
15545,14
15546,14
15547,14
15548,11
15549,3
15550,9
15551,15
15552,11
15553,7
15554,15
15555,16
15556,7
15557,14
15558,3
15559,9
15560,10
15561,15
15562,15
15563,7
15564,2
15565,6
15566,12
15567,9
15568,14
15569,14
15570,9
15571,9
15572,13
15573,14
15574,2
15575,10
15576,15
15577,5
15578,2
15579,9
15580,4
15581,12
15582,2
15583,7
15584,2
15585,15
15586,9
15587,10
15588,14
15589,14
15590,9
15591,9
15592,14
15593,12
15594,10
15595,1
15596,8
15597,11
15598,13
15599,13
15600,4
15601,4
15602,4
15603,1
15604,6
15605,9
15606,6
15607,9
15608,9
15609,13
15610,6
15611,5
15612,11
15613,7
15614,11
15615,11
15616,11
15617,9
15618,11
15619,15
15620,8
15621,2
15622,2
15623,12
15624,6
15625,6
15626,15
15627,13
15628,3
15629,12
15630,10
15631,8
15632,11
15633,9
15634,11
15635,1
15636,9
15637,7
15638,2
15639,3
15640,12
15641,11
15642,14
15643,6
15644,6
15645,7
15646,14
15647,14
15648,13
15649,6
15650,13
15651,6
15652,4
15653,4
15654,13
15655,6
15656,3
15657,11
15658,9
15659,13
15660,9
15661,1
15662,11
15663,3
15664,13
15665,10
15666,2
15667,14
15668,11
15669,11
15670,10
15671,9
15672,14
15673,14
15674,2
15675,3
15676,2
15677,7
15678,11
15679,4
15680,2
15681,6
15682,12
15683,13
15684,8
15685,1
15686,15
15687,11
15688,7
15689,1
15690,11
15691,4
15692,6
15693,13
15694,3
15695,10
15696,14
15697,13
15698,5
15699,9
15700,1
15701,10
15702,10
15703,16
15704,10
15705,12
15706,1
15707,16
15708,5
15709,12
15710,15
15711,9
15712,3
15713,14
15714,2
15715,5
15716,7
15717,10
15718,13
15719,14
15720,9
15721,3
15722,3
15723,12
15724,7
15725,12
15726,13
15727,6
15728,4
15729,1
15730,7
15731,7
15732,16
15733,7
15734,13
15735,10
15736,12
15737,1
15738,10
15739,6
15740,1
15741,1
15742,6
15743,14
15744,7
15745,14
15746,10
15747,11
15748,4
15749,1
15750,10
15751,13
15752,15
15753,10
15754,14
15755,9
15756,4
15757,1
15758,11
15759,11
15760,14
15761,5
15762,11
15763,1
15764,2
15765,6
15766,8
15767,6
15768,3
15769,14
15770,7
15771,2
15772,6
15773,6
15774,11
15775,11
15776,11
15777,12
15778,13
15779,5
15780,16
15781,11
15782,13
15783,5
15784,13
15785,5
15786,9
15787,14
15788,16
15789,10
15790,16
15791,9
15792,15
15793,5
15794,4
15795,9
15796,8
15797,4
15798,4
15799,4
15800,3
15801,11
15802,6
15803,3
15804,2
15805,14
15806,10
15807,12
15808,6
15809,14
15810,1
15811,11
15812,14
15813,9
15814,14
15815,13
15816,10
15817,16
15818,7
15819,11
15820,11
15821,10
15822,8
15823,6
15824,13
15825,9
15826,11
15827,10
15828,4
15829,11
15830,5
15831,7
15832,4
15833,9
15834,3
15835,11
15836,14
15837,16
15838,1
15839,8
15840,8
15841,14
15842,7
15843,15
15844,9
15845,9
15846,4
15847,8
15848,3
15849,4
15850,6
15851,10
15852,10
15853,12
15854,5
15855,5
15856,5
15857,8
15858,1
15859,7
15860,13
15861,13
15862,3
15863,8
15864,1
15865,14
15866,6
15867,4
15868,7
15869,14
15870,14
15871,13
15872,16
15873,15
15874,6
15875,7
15876,8
15877,4
15878,6
15879,10
15880,6
15881,12
15882,1
15883,12
15884,7
15885,15
15886,9
15887,14
15888,11
15889,11
15890,15
15891,14
15892,2
15893,12
15894,15
15895,10
15896,4
15897,3
15898,14
15899,13
15900,16
15901,11
15902,4
15903,11
15904,9
15905,15
15906,4
15907,11
15908,13
15909,5
15910,6
15911,7
15912,1
15913,7
15914,11
15915,7
15916,11
15917,12
15918,8
15919,9
15920,15
15921,5
15922,8
15923,3
15924,11
15925,12
15926,4
15927,12
15928,1
15929,6
15930,4
15931,10
15932,6
15933,11
15934,16
15935,13
15936,12
15937,6
15938,14
15939,5
15940,14
15941,5
15942,2
15943,5
15944,5
15945,15
15946,13
15947,14
15948,2
15949,5
15950,7
15951,3
15952,3
15953,6
15954,12
15955,3
15956,7
15957,9
15958,10
15959,11
15960,2
15961,3
15962,5
15963,14
15964,6
15965,11
15966,6
15967,1
15968,11
15969,7
15970,8
15971,10
15972,11
15973,6
15974,4
15975,3
15976,9
15977,13
15978,3
15979,12
15980,11
15981,14
15982,8
15983,6
15984,13
15985,10
15986,15
15987,11
15988,4
15989,7
15990,9
15991,10
15992,8
15993,1
15994,10
15995,16
15996,10
15997,12
15998,3
15999,3
16000,12
16001,12
16002,3
16003,12
16004,7
16005,10
16006,7
16007,10
16008,2
16009,2
16010,12
16011,7
16012,16
16013,1
16014,11
16015,3
16016,3
16017,15
16018,10
16019,12
16020,6
16021,7
16022,14
16023,5
16024,15
16025,13
16026,14
16027,14
16028,8
16029,12
16030,8
16031,16
16032,13
16033,5
16034,8
16035,3
16036,14
16037,6
16038,8
16039,11
16040,5
16041,5
16042,13
16043,9
16044,12
16045,7
16046,3
16047,5
16048,7
16049,14
16050,11
16051,10
16052,12
16053,3
16054,9
16055,2
16056,11
16057,4
16058,14
16059,5
16060,3
16061,11
16062,2
16063,7
16064,7
16065,6
16066,8
16067,13
16068,7
16069,10
16070,14
16071,12
16072,14
16073,13
16074,14
16075,8
16076,3
16077,13
16078,11
16079,12
16080,5
16081,6
16082,15
16083,5
16084,11
16085,10
16086,16
16087,15
16088,9
16089,7
16090,7
16091,3
16092,11
16093,10
16094,6
16095,2
16096,10
16097,16
16098,2
16099,12
16100,3
16101,8
16102,14
16103,5
16104,8
16105,1
16106,10
16107,6
16108,9
16109,11
16110,8
16111,4
16112,15
16113,11
16114,6
16115,7
16116,6
16117,3
16118,3
16119,10
16120,3
16121,2
16122,2
16123,10
16124,15
16125,6
16126,14
16127,8
16128,6
16129,10
16130,16
16131,3
16132,10
16133,4
16134,7
16135,16
16136,2
16137,2
16138,12
16139,3
16140,14
16141,1
16142,8
16143,7
16144,10
16145,5
16146,3
16147,1
16148,4
16149,16
16150,1
16151,9
16152,13
16153,11
16154,8
16155,5
16156,6
16157,8
16158,13
16159,12
16160,7
16161,12
16162,11
16163,1
16164,13
16165,7
16166,3
16167,4
16168,16
16169,2
16170,5
16171,7
16172,7
16173,14
16174,5
16175,5
16176,2
16177,8
16178,7
16179,10
16180,14
16181,13
16182,10
16183,7
16184,6
16185,13
16186,4
16187,12
16188,13
16189,15
16190,16
16191,5
16192,11
16193,11
16194,2
16195,14
16196,5
16197,15
16198,11
16199,11
16200,10
16201,1
16202,8
16203,8
16204,8
16205,3
16206,5
16207,5
16208,11
16209,9
16210,7
16211,6
16212,3
16213,12
16214,6
16215,6
16216,14
16217,1
16218,14
16219,6
16220,14
16221,6
16222,3
16223,7
16224,2
16225,6
16226,12
16227,6
16228,10
16229,4
16230,8
16231,7
16232,9
16233,5
16234,11
16235,7
16236,11
16237,7
16238,15
16239,6
16240,6
16241,3
16242,11
16243,10
16244,4
16245,12
16246,10
16247,15
16248,7
16249,5
16250,6
16251,5
16252,12
16253,11
16254,12
16255,1
16256,7
16257,12
16258,3
16259,4
16260,11
16261,11
16262,12
16263,7
16264,2
16265,8
16266,12
16267,16
16268,7
16269,3
16270,11
16271,10
16272,3
16273,7
16274,6
16275,7
16276,12
16277,4
16278,12
16279,2
16280,2
16281,11
16282,2
16283,11
16284,13
16285,14
16286,8
16287,15
16288,10
16289,13
16290,3
16291,14
16292,3
16293,11
16294,11
16295,10
16296,3
16297,12
16298,1
16299,11
16300,13
16301,8
16302,1
16303,7
16304,14
16305,10
16306,12
16307,12
16308,11
16309,9
16310,16
16311,2
16312,8
16313,8
16314,13
16315,6
16316,7
16317,11
16318,15
16319,8
16320,7
16321,7
16322,7
16323,15
16324,7
16325,5
16326,11
16327,7
16328,3
16329,3
16330,14
16331,2
16332,8
16333,4
16334,14
16335,8
16336,9
16337,5
16338,8
16339,1
16340,1
16341,4
16342,6
16343,11
16344,3
16345,6
16346,6
16347,10
16348,5
16349,10
16350,1
16351,13
16352,15
16353,7
16354,5
16355,5
16356,13
16357,16
16358,2
16359,10
16360,14
16361,15
16362,16
16363,4
16364,3
16365,8
16366,11
16367,12
16368,12
16369,2
16370,14
16371,6
16372,11
16373,3
16374,6
16375,5
16376,9
16377,11
16378,9
16379,4
16380,8
16381,15
16382,13
16383,5
16384,13
16385,14
16386,11
16387,11
16388,9
16389,14
16390,5
16391,2
16392,5
16393,14
16394,9
16395,12
16396,9
16397,9
16398,12
16399,4
16400,13
16401,14
16402,13
16403,7
16404,4
16405,7
16406,6
16407,2
16408,6
16409,6
16410,5
16411,9
16412,6
16413,14
16414,3
16415,16
16416,13
16417,16
16418,11
16419,4
16420,8
16421,1
16422,15
16423,10
16424,11
16425,2
16426,14
16427,14
16428,15
16429,12
16430,7
16431,2
16432,9
16433,11
16434,2
16435,1
16436,7
16437,9
16438,6
16439,9
16440,7
16441,2
16442,7
16443,2
16444,8
16445,3
16446,3
16447,10
16448,9
16449,14
16450,16
16451,10
16452,7
16453,1
16454,9
16455,5
16456,14
16457,5
16458,12
16459,4
16460,14
16461,6
16462,7
16463,1
16464,13
16465,7
16466,9
16467,13
16468,15
16469,5
16470,13
16471,14
16472,14
16473,14
16474,8
16475,10
16476,6
16477,11
16478,10
16479,14
16480,14
16481,7
16482,9
16483,5
16484,10
16485,14
16486,10
16487,3
16488,4
16489,1
16490,12
16491,11
16492,16
16493,16
16494,16
16495,12
16496,1
16497,8
16498,5
16499,8
16500,11
16501,3
16502,8
16503,1
16504,1
16505,3
16506,10
16507,8
16508,13
16509,15
16510,14
16511,8
16512,15
16513,10
16514,16
16515,6
16516,11
16517,10
16518,6
16519,8
16520,3
16521,4
16522,5
16523,5
16524,2
16525,8
16526,15
16527,5
16528,16
16529,7
16530,14
16531,10
16532,12
16533,14
16534,7
16535,2
16536,14
16537,13
16538,14
16539,8
16540,11
16541,8
16542,14
16543,14
16544,11
16545,4
16546,11
16547,11
16548,12
16549,11
16550,16
16551,11
16552,1
16553,9
16554,16
16555,13
16556,2
16557,6
16558,8
16559,4
16560,3
16561,4
16562,15
16563,5
16564,8
16565,3
16566,10
16567,8
16568,14
16569,12
16570,14
16571,5
16572,8
16573,10
16574,1
16575,2
16576,6
16577,1
16578,2
16579,12
16580,1
16581,8
16582,15
16583,15
16584,11
16585,16
16586,14
16587,2
16588,4
16589,3
16590,4
16591,6
16592,5
16593,9
16594,1
16595,8
16596,3
16597,13
16598,12
16599,11
16600,11
16601,10
16602,12
16603,3
16604,13
16605,5
16606,3
16607,10
16608,6
16609,14
16610,11
16611,14
16612,8
16613,12
16614,6
16615,13
16616,4
16617,14
16618,3
16619,11
16620,7
16621,4
16622,2
16623,1
16624,6
16625,8
16626,7
16627,8
16628,15
16629,10
16630,9
16631,14
16632,8
16633,5
16634,1
16635,6
16636,2
16637,12
16638,14
16639,9
16640,5
16641,9
16642,9
16643,9
16644,15
16645,9
16646,10
16647,6
16648,2
16649,6
16650,3
16651,9
16652,3
16653,13
16654,16
16655,11
16656,14
16657,6
16658,4
16659,9
16660,16
16661,8
16662,4
16663,4
16664,10
16665,10
16666,13
16667,8
16668,8
16669,2
16670,13
16671,16
16672,16
16673,10
16674,14
16675,1
16676,16
16677,7
16678,8
16679,8
16680,10
16681,8
16682,3
16683,4
16684,6
16685,8
16686,13
16687,2
16688,10
16689,15
16690,6
16691,2
16692,15
16693,13
16694,8
16695,15
16696,16
16697,14
16698,6
16699,14
16700,10
16701,6
16702,1
16703,11
16704,10
16705,16
16706,9
16707,10
16708,13
16709,14
16710,5
16711,7
16712,9
16713,8
16714,9
16715,14
16716,3
16717,3
16718,4
16719,3
16720,15
16721,5
16722,3
16723,3
16724,11
16725,15
16726,11
16727,3
16728,8
16729,10
16730,4
16731,12
16732,6
16733,14
16734,9
16735,16
16736,13
16737,6
16738,16
16739,12
16740,11
16741,3
16742,11
16743,12
16744,9
16745,14
16746,4
16747,4
16748,9
16749,14
16750,1
16751,11
16752,10
16753,16
16754,10
16755,7
16756,7
16757,3
16758,11
16759,12
16760,12
16761,12
16762,13
16763,6
16764,1
16765,7
16766,11
16767,12
16768,10
16769,11
16770,13
16771,11
16772,16
16773,6
16774,13
16775,1
16776,2
16777,16
16778,1
16779,16
16780,10
16781,1
16782,3
16783,12
16784,12
16785,3
16786,11
16787,8
16788,16
16789,10
16790,6
16791,13
16792,13
16793,9
16794,11
16795,2
16796,3
16797,7
16798,10
16799,1
16800,10
16801,15
16802,6
16803,1
16804,2
16805,4
16806,12
16807,12
16808,16
16809,6
16810,9
16811,6
16812,13
16813,10
16814,12
16815,11
16816,14
16817,14
16818,14
16819,9
16820,5
16821,2
16822,7
16823,5
16824,11
16825,14
16826,9
16827,15
16828,9
16829,6
16830,15
16831,9
16832,6
16833,6
16834,13
16835,6
16836,5
16837,15
16838,6
16839,3
16840,7
16841,14
16842,9
16843,10
16844,2
16845,7
16846,5
16847,1
16848,3
16849,3
16850,14
16851,5
16852,13
16853,9
16854,5
16855,3
16856,10
16857,10
