,0
18254,7
18255,15
18256,8
18257,7
18258,15
18259,6
18260,15
18261,9
18262,8
18263,3
18264,1
18265,1
18266,2
18267,8
18268,11
18269,12
18270,9
18271,12
18272,15
18273,9
18274,3
18275,4
18276,2
18277,3
18278,2
18279,16
18280,5
18281,5
18282,16
18283,2
18284,10
18285,13
18286,5
18287,12
18288,7
18289,12
18290,12
18291,16
18292,1
18293,2
18294,12
18295,12
18296,15
18297,15
18298,5
18299,11
18300,1
18301,9
18302,13
18303,5
18304,6
18305,15
18306,15
18307,13
18308,15
18309,6
18310,13
18311,5
18312,4
18313,6
18314,7
18315,3
18316,13
18317,5
18318,6
18319,13
18320,10
18321,8
18322,9
18323,15
18324,2
18325,11
18326,1
18327,5
18328,10
18329,3
18330,10
18331,13
18332,7
18333,5
18334,13
18335,6
18336,7
18337,13
18338,12
18339,3
18340,5
18341,13
18342,5
18343,11
18344,15
18345,1
18346,14
18347,14
18348,7
18349,1
18350,16
18351,15
18352,5
18353,10
18354,6
18355,2
18356,14
18357,8
18358,4
18359,10
18360,10
18361,11
18362,8
18363,5
18364,6
18365,14
18366,13
18367,5
18368,7
18369,16
18370,13
18371,5
18372,5
18373,15
18374,13
18375,13
18376,4
18377,12
18378,16
18379,10
18380,1
18381,10
18382,5
18383,6
18384,11
18385,4
18386,3
18387,1
18388,7
18389,9
18390,3
18391,12
18392,13
18393,14
18394,9
18395,15
18396,6
18397,14
18398,11
18399,12
18400,5
18401,6
18402,6
18403,11
18404,1
18405,10
18406,9
18407,9
18408,4
18409,11
18410,16
18411,3
18412,12
18413,12
18414,11
18415,9
18416,8
18417,8
18418,6
18419,2
18420,9
18421,15
18422,2
18423,11
18424,6
18425,9
18426,7
18427,13
18428,9
18429,5
18430,3
18431,11
18432,14
18433,7
18434,14
18435,10
18436,6
18437,13
18438,1
18439,6
18440,8
18441,14
18442,9
18443,13
18444,6
18445,5
18446,10
18447,16
18448,8
18449,7
18450,4
18451,7
18452,12
18453,7
18454,9
18455,11
18456,10
18457,11
18458,1
18459,12
18460,14
18461,5
18462,11
18463,11
18464,6
18465,14
18466,2
18467,3
18468,16
18469,8
18470,11
18471,11
18472,5
18473,7
18474,6
18475,5
18476,4
18477,15
18478,10
18479,9
18480,6
18481,10
18482,16
18483,11
18484,3
18485,11
18486,10
18487,9
18488,6
18489,14
18490,2
18491,10
18492,12
18493,11
18494,5
18495,14
18496,4
18497,11
18498,12
18499,12
18500,10
18501,6
18502,11
18503,11
18504,13
18505,1
18506,14
18507,6
18508,16
18509,15
18510,13
18511,6
18512,2
18513,5
18514,3
18515,12
18516,13
18517,13
18518,12
18519,4
18520,5
18521,11
18522,15
18523,3
18524,16
18525,16
18526,5
18527,11
18528,14
18529,1
18530,6
18531,3
18532,14
18533,6
18534,9
18535,3
18536,13
18537,9
18538,11
18539,7
18540,5
18541,6
18542,10
18543,11
18544,1
18545,5
18546,6
18547,5
18548,9
18549,8
18550,10
18551,5
18552,7
18553,14
18554,6
18555,8
18556,11
18557,12
18558,6
18559,10
18560,16
18561,5
18562,8
18563,16
18564,15
18565,7
18566,9
18567,6
18568,16
18569,11
18570,5
18571,6
18572,13
18573,2
18574,5
18575,1
18576,12
18577,9
18578,11
18579,15
18580,8
18581,8
18582,7
18583,7
18584,11
18585,16
18586,5
18587,5
18588,12
18589,4
18590,7
18591,7
18592,6
18593,9
18594,6
18595,10
18596,12
18597,12
18598,15
18599,2
18600,7
18601,6
18602,4
18603,12
18604,5
18605,14
18606,12
18607,10
18608,11
18609,7
18610,11
18611,10
18612,3
18613,2
18614,8
18615,5
18616,10
18617,6
18618,10
18619,15
18620,10
18621,11
18622,3
18623,4
18624,4
18625,16
18626,11
18627,11
18628,14
18629,10
18630,6
18631,13
18632,6
18633,2
18634,3
18635,3
18636,16
18637,2
18638,4
18639,7
18640,11
18641,3
18642,2
18643,15
18644,8
18645,8
18646,16
18647,8
18648,11
18649,3
18650,11
18651,9
18652,13
18653,10
18654,15
18655,13
18656,9
18657,9
18658,8
18659,5
18660,5
18661,5
18662,5
18663,15
18664,15
18665,9
18666,10
18667,11
18668,5
18669,5
18670,7
18671,11
18672,12
18673,3
18674,5
18675,10
18676,5
18677,14
18678,10
18679,8
18680,5
18681,9
18682,2
18683,11
18684,9
18685,5
18686,14
18687,12
18688,6
18689,13
18690,8
18691,8
18692,7
18693,1
18694,14
18695,5
18696,13
18697,9
18698,14
18699,16
18700,13
18701,13
18702,3
18703,4
18704,15
18705,3
18706,13
18707,13
18708,1
18709,4
18710,11
18711,11
18712,5
18713,13
18714,14
18715,6
18716,5
18717,13
18718,5
18719,16
18720,4
18721,4
18722,11
18723,10
18724,10
18725,2
18726,15
18727,14
18728,1
18729,12
18730,4
18731,4
18732,6
18733,6
18734,14
18735,5
18736,16
18737,2
18738,16
18739,3
18740,10
18741,6
18742,5
18743,6
18744,8
18745,10
18746,15
18747,9
18748,10
18749,11
18750,11
18751,3
18752,10
18753,6
18754,2
18755,16
18756,6
18757,4
18758,8
18759,3
18760,9
18761,10
18762,1
18763,3
18764,9
18765,7
18766,12
18767,1
18768,9
18769,10
18770,4
18771,4
18772,12
18773,3
18774,1
18775,15
18776,9
18777,12
18778,11
18779,2
18780,9
18781,5
18782,10
18783,9
18784,4
18785,12
18786,10
18787,12
18788,16
18789,7
18790,5
18791,5
18792,1
18793,12
18794,3
18795,12
18796,5
18797,5
18798,4
18799,4
18800,16
18801,4
18802,1
18803,14
18804,6
18805,6
18806,8
18807,6
18808,7
18809,4
18810,7
18811,8
18812,11
18813,11
18814,3
18815,9
18816,10
18817,11
18818,12
18819,3
18820,11
18821,11
18822,10
18823,12
18824,11
18825,8
18826,1
18827,14
18828,15
18829,13
18830,2
18831,8
18832,15
18833,15
18834,3
18835,3
18836,12
18837,12
18838,16
18839,9
18840,10
18841,3
18842,14
18843,13
18844,11
18845,7
18846,4
18847,11
18848,7
18849,7
18850,11
18851,5
18852,15
18853,3
18854,10
18855,12
18856,5
18857,8
18858,10
18859,7
18860,4
18861,7
18862,6
18863,14
18864,3
18865,3
18866,8
18867,3
18868,7
18869,11
18870,6
18871,7
18872,13
18873,15
18874,13
18875,6
18876,2
18877,10
18878,15
18879,9
18880,8
18881,7
18882,10
18883,1
18884,2
18885,11
18886,11
18887,12
18888,13
18889,2
18890,7
18891,1
18892,9
18893,2
18894,12
18895,16
18896,16
18897,1
18898,8
18899,9
18900,13
18901,6
18902,1
18903,6
18904,6
18905,7
18906,3
18907,8
18908,6
18909,2
18910,12
18911,7
18912,9
18913,5
18914,3
18915,16
18916,9
18917,13
18918,16
18919,3
18920,16
18921,13
18922,8
18923,10
18924,10
18925,9
18926,13
18927,9
18928,13
18929,15
18930,8
18931,12
18932,3
18933,16
18934,11
18935,10
18936,5
18937,10
18938,6
18939,14
18940,3
18941,3
18942,13
18943,5
18944,5
18945,14
18946,7
18947,3
18948,5
18949,13
18950,16
18951,11
18952,5
18953,13
18954,4
18955,16
18956,3
18957,11
18958,14
18959,6
18960,10
18961,6
18962,6
18963,4
18964,5
18965,8
18966,8
18967,2
18968,11
18969,2
18970,8
18971,10
18972,14
18973,5
18974,6
18975,9
18976,14
18977,5
18978,6
18979,11
18980,1
18981,11
18982,11
18983,2
18984,15
18985,6
18986,6
18987,14
18988,8
18989,7
18990,13
18991,10
18992,14
18993,13
18994,14
18995,15
18996,9
18997,11
18998,3
18999,8
19000,5
19001,15
19002,12
19003,9
19004,2
19005,9
19006,13
19007,9
19008,9
19009,8
19010,14
19011,6
19012,13
19013,7
19014,11
19015,1
19016,9
19017,13
19018,3
19019,1
19020,3
19021,3
19022,3
19023,15
19024,3
19025,3
19026,13
19027,13
19028,12
19029,4
19030,2
19031,10
19032,16
19033,3
19034,10
19035,13
19036,11
19037,11
19038,15
19039,10
19040,11
19041,1
19042,10
19043,10
19044,5
19045,5
19046,12
19047,15
19048,13
19049,7
19050,14
19051,7
19052,4
19053,2
19054,1
19055,1
19056,9
19057,16
19058,5
19059,6
19060,16
19061,12
19062,2
19063,11
19064,6
19065,6
19066,6
19067,7
19068,9
19069,1
19070,9
19071,15
19072,9
19073,15
19074,14
19075,13
19076,11
19077,1
19078,4
19079,11
19080,15
19081,7
19082,8
19083,9
19084,9
19085,15
19086,11
19087,1
19088,3
19089,10
19090,12
19091,11
19092,10
19093,11
19094,3
19095,4
19096,4
19097,5
19098,10
19099,8
19100,8
19101,3
19102,2
19103,6
19104,3
19105,9
19106,7
19107,8
19108,14
19109,11
19110,2
19111,4
19112,10
19113,10
19114,10
19115,11
19116,14
19117,13
19118,2
19119,6
19120,11
19121,12
19122,5
19123,5
19124,11
19125,3
19126,16
19127,9
19128,4
19129,3
19130,1
19131,9
19132,2
19133,10
19134,1
19135,7
19136,11
19137,16
19138,7
19139,1
19140,9
19141,8
19142,2
19143,12
19144,9
19145,5
19146,14
19147,15
19148,14
19149,8
19150,8
19151,11
19152,3
19153,16
19154,16
19155,9
19156,9
19157,8
19158,4
19159,11
19160,2
19161,6
19162,9
19163,9
19164,11
19165,1
19166,13
19167,13
19168,11
19169,11
19170,5
19171,8
19172,8
19173,4
19174,6
19175,14
19176,7
19177,16
19178,2
19179,7
19180,4
19181,12
19182,3
19183,10
19184,16
19185,13
19186,1
19187,1
19188,10
19189,7
19190,10
19191,11
19192,6
19193,8
19194,7
19195,12
19196,10
19197,8
19198,11
19199,8
19200,11
19201,5
19202,10
19203,8
19204,14
19205,12
19206,11
19207,16
19208,10
19209,15
19210,13
19211,16
19212,6
19213,9
19214,2
19215,6
19216,8
19217,1
19218,10
19219,7
19220,10
19221,11
19222,2
19223,2
19224,15
19225,11
19226,2
19227,6
19228,7
19229,14
19230,5
19231,5
19232,15
19233,1
19234,1
19235,11
19236,1
19237,11
19238,8
19239,2
19240,13
19241,15
19242,4
19243,2
19244,3
19245,4
19246,15
19247,9
19248,14
19249,6
19250,7
19251,6
19252,6
19253,13
19254,8
19255,12
19256,13
19257,5
19258,6
19259,10
19260,6
19261,16
19262,12
19263,10
19264,11
19265,7
19266,1
19267,1
19268,4
19269,4
19270,6
19271,8
19272,9
19273,15
19274,15
19275,10
19276,11
19277,11
19278,2
19279,13
19280,1
19281,2
19282,14
19283,14
19284,14
19285,11
19286,11
19287,12
19288,9
19289,3
19290,4
19291,3
19292,9
19293,12
19294,6
19295,9
19296,11
19297,14
19298,13
19299,14
19300,5
19301,6
19302,12
19303,11
19304,10
19305,13
19306,16
19307,10
19308,6
19309,14
19310,7
19311,5
19312,2
19313,14
19314,6
19315,9
19316,9
19317,2
19318,11
19319,11
19320,5
19321,9
19322,8
19323,2
19324,14
19325,1
19326,3
19327,6
19328,9
19329,3
19330,14
19331,6
19332,12
19333,10
19334,10
19335,7
19336,15
19337,10
19338,2
19339,15
19340,3
19341,4
19342,15
19343,14
19344,7
19345,15
19346,12
19347,11
19348,15
19349,5
19350,6
19351,14
19352,7
19353,15
19354,5
19355,10
19356,5
19357,13
19358,12
19359,16
19360,9
19361,12
19362,5
19363,7
19364,16
19365,10
19366,12
19367,16
19368,10
19369,14
19370,4
19371,4
19372,13
19373,14
19374,2
19375,11
19376,7
19377,10
19378,16
19379,16
19380,12
19381,11
19382,5
19383,13
19384,10
19385,14
19386,16
19387,5
19388,10
19389,7
19390,5
19391,14
19392,7
19393,1
19394,7
19395,12
19396,7
19397,9
19398,9
19399,14
19400,6
19401,6
19402,1
19403,6
19404,11
19405,16
19406,16
19407,15
19408,6
19409,14
19410,10
19411,3
19412,13
19413,9
19414,11
19415,10
19416,4
19417,12
19418,5
19419,9
19420,7
19421,13
19422,6
19423,2
19424,9
19425,4
19426,7
19427,11
19428,16
19429,6
19430,4
19431,3
19432,3
19433,2
19434,6
19435,7
19436,7
19437,5
19438,15
19439,15
19440,3
19441,9
19442,11
19443,13
19444,13
19445,5
19446,8
19447,4
19448,7
19449,12
19450,16
19451,7
19452,9
19453,5
19454,5
19455,14
19456,14
19457,13
19458,6
19459,8
19460,15
19461,13
19462,6
19463,6
19464,7
19465,12
19466,8
19467,6
19468,15
19469,6
19470,6
19471,5
19472,11
19473,16
19474,13
19475,13
19476,12
19477,11
19478,15
19479,11
19480,9
19481,13
19482,13
19483,13
19484,10
19485,16
19486,9
19487,14
19488,10
19489,5
19490,11
19491,4
19492,3
19493,2
19494,16
19495,12
19496,9
19497,13
19498,14
19499,10
19500,14
19501,12
19502,10
19503,3
19504,8
19505,11
19506,8
19507,8
19508,3
19509,4
19510,15
19511,6
19512,10
19513,3
19514,3
19515,10
19516,6
19517,6
19518,11
19519,11
19520,7
19521,9
19522,6
19523,8
19524,2
19525,3
19526,8
19527,1
19528,9
19529,6
19530,6
19531,14
19532,12
19533,12
19534,10
19535,11
19536,13
19537,10
19538,6
19539,1
19540,6
19541,6
19542,5
19543,16
19544,6
19545,5
19546,7
19547,4
19548,1
19549,16
19550,16
19551,9
19552,10
19553,8
19554,14
19555,4
19556,3
19557,3
19558,10
19559,8
19560,16
19561,6
19562,7
19563,2
19564,12
19565,3
19566,14
19567,13
19568,6
19569,2
19570,8
19571,14
19572,9
19573,1
19574,14
19575,2
19576,15
19577,16
19578,14
19579,10
19580,3
19581,2
19582,4
19583,2
19584,5
19585,5
19586,3
19587,8
19588,16
19589,13
19590,7
19591,10
19592,6
19593,9
19594,10
19595,10
19596,7
19597,6
19598,6
19599,14
19600,16
19601,3
19602,5
19603,4
19604,15
19605,7
19606,14
19607,13
19608,6
19609,8
19610,5
19611,8
19612,14
19613,11
19614,9
19615,11
19616,14
19617,10
19618,7
19619,10
19620,12
19621,11
19622,9
19623,13
19624,6
19625,2
19626,7
19627,11
19628,6
19629,13
19630,5
19631,1
19632,12
19633,8
19634,8
19635,4
19636,15
19637,14
19638,3
19639,12
19640,7
19641,3
19642,13
19643,5
19644,6
19645,11
19646,12
19647,10
19648,8
19649,7
19650,3
19651,3
19652,2
19653,6
19654,11
19655,11
19656,5
19657,6
19658,5
19659,9
19660,14
19661,5
19662,1
19663,3
19664,8
19665,7
19666,6
19667,1
19668,6
19669,13
19670,7
19671,11
19672,5
19673,13
19674,13
19675,14
19676,5
19677,14
19678,4
19679,11
19680,1
19681,10
19682,12
19683,10
19684,9
19685,13
19686,5
19687,12
19688,2
19689,4
19690,3
19691,3
19692,4
19693,12
19694,8
19695,1
19696,8
19697,6
19698,8
19699,14
19700,5
19701,3
19702,5
19703,6
19704,12
19705,11
19706,7
19707,6
19708,13
19709,10
19710,2
19711,3
19712,2
19713,10
19714,7
19715,1
19716,6
19717,7
19718,15
19719,10
19720,3
19721,11
19722,5
19723,2
19724,13
19725,2
19726,7
19727,15
19728,7
19729,15
19730,5
19731,15
19732,11
19733,2
19734,7
19735,12
19736,7
19737,10
19738,11
19739,4
19740,5
19741,14
19742,13
19743,10
19744,10
19745,11
19746,16
19747,15
19748,7
19749,5
19750,12
19751,11
19752,11
19753,6
19754,15
19755,8
19756,2
19757,5
19758,2
19759,12
19760,15
19761,9
19762,11
19763,12
19764,10
19765,9
19766,6
19767,6
19768,8
19769,6
19770,14
19771,5
19772,13
19773,10
19774,16
19775,11
19776,8
19777,11
19778,8
19779,15
19780,2
19781,4
19782,11
19783,16
19784,11
19785,8
19786,2
19787,15
19788,2
19789,6
19790,5
19791,11
19792,2
19793,3
19794,3
19795,12
19796,7
19797,6
19798,11
19799,13
19800,11
19801,11
19802,10
19803,2
19804,6
19805,12
19806,5
19807,5
19808,14
19809,8
19810,2
19811,5
19812,13
19813,14
19814,2
19815,5
19816,14
19817,11
19818,2
19819,3
19820,2
19821,13
19822,12
19823,7
19824,7
19825,3
19826,9
19827,8
19828,5
19829,6
19830,12
19831,3
19832,7
19833,2
19834,4
19835,11
19836,1
19837,2
19838,8
19839,8
19840,8
19841,5
19842,6
19843,5
19844,5
19845,15
19846,13
19847,13
19848,10
19849,13
19850,15
19851,11
19852,10
19853,6
19854,12
19855,3
19856,15
19857,5
19858,2
19859,12
19860,2
19861,3
19862,7
19863,9
19864,8
19865,16
19866,14
19867,14
19868,6
19869,14
19870,13
19871,15
19872,7
19873,6
19874,16
19875,7
19876,10
19877,7
19878,2
19879,5
19880,3
19881,10
19882,9
19883,2
19884,4
19885,11
19886,15
19887,7
19888,1
19889,4
19890,2
19891,15
19892,9
19893,11
19894,9
19895,9
19896,9
19897,3
19898,7
19899,7
19900,3
19901,9
19902,5
19903,2
19904,15
19905,1
19906,1
19907,7
19908,5
19909,15
19910,2
19911,9
19912,16
19913,2
19914,13
19915,6
19916,10
19917,16
19918,11
19919,3
19920,9
19921,5
19922,14
19923,7
19924,10
19925,14
19926,2
19927,1
19928,13
19929,13
19930,9
19931,1
19932,2
19933,1
19934,11
19935,11
19936,1
19937,10
19938,11
19939,12
19940,6
19941,14
19942,14
19943,6
19944,11
19945,11
19946,10
19947,14
19948,12
19949,11
19950,12
19951,4
19952,10
19953,7
19954,10
19955,3
19956,4
19957,12
19958,9
19959,6
19960,11
19961,11
19962,13
19963,13
19964,11
19965,9
19966,5
19967,7
19968,5
19969,10
19970,3
19971,12
19972,14
19973,7
19974,2
19975,2
19976,9
19977,14
19978,5
19979,14
19980,14
19981,16
19982,9
19983,2
19984,14
19985,7
19986,12
19987,10
19988,10
19989,13
19990,11
19991,9
19992,8
19993,3
19994,8
19995,16
19996,7
19997,5
19998,6
19999,13
20000,15
20001,7
20002,15
20003,2
20004,7
20005,15
20006,5
20007,10
20008,11
20009,15
20010,5
20011,13
20012,16
20013,1
20014,10
20015,6
20016,1
20017,2
20018,1
20019,15
20020,13
20021,9
20022,13
20023,9
20024,2
20025,5
20026,2
20027,4
20028,15
20029,10
20030,6
20031,12
20032,1
20033,10
20034,7
20035,12
20036,11
20037,1
20038,6
20039,16
20040,16
20041,4
20042,16
20043,15
20044,5
20045,13
20046,1
20047,11
20048,4
20049,14
20050,3
20051,8
20052,15
20053,9
20054,11
20055,15
20056,8
20057,12
20058,14
20059,14
20060,3
20061,6
20062,10
20063,6
20064,11
20065,7
20066,4
20067,2
20068,5
20069,5
20070,14
20071,14
20072,6
20073,15
20074,7
20075,8
20076,15
20077,15
20078,11
20079,3
20080,12
20081,14
20082,4
20083,8
20084,5
20085,15
20086,5
20087,13
20088,3
20089,10
20090,12
20091,4
20092,6
20093,10
20094,8
20095,10
20096,14
20097,13
20098,5
20099,9
20100,9
20101,6
20102,5
20103,7
20104,8
20105,10
20106,7
20107,16
20108,11
20109,16
20110,10
20111,2
20112,14
20113,2
20114,5
20115,10
20116,6
20117,14
20118,7
20119,7
20120,12
20121,9
20122,11
20123,15
20124,8
20125,9
20126,5
20127,6
20128,8
20129,7
20130,16
20131,6
20132,6
20133,9
20134,14
20135,15
20136,14
20137,15
20138,10
20139,8
20140,14
20141,14
20142,14
20143,5
20144,10
20145,2
20146,7
20147,13
20148,13
20149,5
20150,3
20151,1
20152,1
20153,6
20154,12
20155,12
20156,6
20157,8
20158,14
20159,5
20160,10
20161,2
20162,9
20163,1
20164,1
20165,2
20166,12
20167,11
20168,6
20169,12
20170,16
20171,6
20172,12
20173,11
20174,11
20175,11
20176,6
20177,6
20178,9
20179,14
20180,12
20181,12
20182,6
20183,5
20184,1
20185,13
20186,12
20187,5
20188,12
20189,2
20190,14
20191,5
20192,2
20193,5
20194,16
20195,7
20196,10
20197,16
20198,6
20199,15
20200,13
20201,5
20202,10
20203,7
20204,10
20205,11
20206,6
20207,6
20208,10
20209,5
20210,3
20211,15
20212,16
20213,1
20214,2
20215,6
20216,12
20217,2
20218,7
20219,9
20220,13
20221,13
20222,5
20223,16
20224,3
20225,3
20226,5
20227,8
20228,12
20229,4
20230,12
20231,11
20232,16
20233,3
20234,13
20235,13
20236,9
20237,11
20238,1
20239,7
20240,4
20241,15
20242,6
20243,2
20244,1
20245,11
20246,3
20247,8
20248,4
20249,12
20250,14
20251,3
20252,2
20253,8
20254,14
20255,14
20256,6
20257,15
20258,12
20259,7
20260,6
20261,9
20262,14
20263,6
20264,1
20265,3
20266,5
20267,8
20268,16
20269,3
20270,7
20271,12
20272,14
20273,15
20274,12
20275,6
20276,11
20277,10
20278,6
20279,7
20280,15
20281,16
20282,14
20283,13
20284,7
20285,9
20286,4
20287,11
20288,9
20289,2
20290,4
20291,3
20292,8
20293,5
20294,15
20295,11
20296,12
20297,12
20298,16
20299,6
20300,6
20301,14
20302,10
20303,6
20304,1
20305,11
20306,8
20307,11
20308,10
20309,9
20310,10
20311,5
20312,3
20313,7
20314,2
20315,15
20316,1
20317,9
20318,4
20319,4
20320,5
20321,9
20322,2
20323,4
20324,7
20325,9
20326,9
20327,7
20328,3
20329,6
20330,3
20331,4
20332,14
20333,13
20334,3
20335,3
20336,5
20337,13
20338,2
20339,11
20340,3
20341,3
20342,9
20343,2
20344,6
20345,7
20346,4
20347,12
20348,5
20349,7
20350,11
20351,3
20352,14
20353,13
20354,14
20355,13
20356,11
20357,4
20358,14
20359,8
20360,13
20361,13
20362,14
20363,6
20364,13
20365,6
20366,7
20367,9
20368,15
20369,7
20370,2
20371,1
20372,13
20373,6
20374,7
20375,7
20376,1
20377,11
20378,14
20379,15
20380,14
20381,13
20382,12
20383,4
20384,2
20385,4
20386,7
20387,14
20388,1
20389,3
20390,13
20391,16
20392,14
20393,14
20394,7
20395,9
20396,11
20397,3
20398,11
20399,6
20400,11
20401,6
20402,13
20403,5
20404,15
20405,13
20406,2
20407,14
20408,3
20409,16
20410,6
20411,13
20412,4
20413,8
20414,1
20415,13
20416,7
20417,1
20418,5
20419,1
20420,9
20421,15
20422,14
20423,5
20424,11
20425,3
20426,2
20427,6
20428,5
20429,16
20430,6
20431,9
20432,5
20433,14
20434,6
20435,12
20436,13
20437,7
20438,14
20439,1
20440,3
20441,6
20442,5
20443,16
20444,10
20445,9
20446,8
20447,9
20448,8
20449,6
20450,3
20451,11
20452,10
20453,2
20454,15
20455,14
20456,10
20457,3
20458,7
20459,6
20460,13
20461,3
20462,8
20463,12
20464,7
20465,7
20466,7
20467,5
20468,1
20469,6
20470,8
20471,8
20472,2
20473,10
20474,10
20475,1
20476,15
20477,6
20478,13
20479,13
20480,15
20481,11
20482,15
20483,9
20484,1
20485,6
20486,9
20487,16
20488,4
20489,3
20490,3
20491,7
20492,11
20493,3
20494,11
20495,16
20496,3
20497,12
20498,16
20499,11
20500,7
20501,3
20502,12
20503,8
20504,15
20505,5
20506,1
20507,6
20508,2
20509,4
20510,14
20511,14
20512,12
20513,3
20514,14
20515,5
20516,14
20517,13
20518,6
20519,8
20520,15
20521,14
20522,9
20523,13
20524,9
20525,3
20526,7
20527,4
20528,11
20529,11
20530,12
20531,4
20532,3
20533,8
20534,11
20535,8
20536,7
20537,8
20538,1
20539,13
20540,7
20541,15
20542,4
20543,12
20544,4
20545,14
20546,10
20547,6
20548,7
20549,1
20550,5
20551,13
20552,2
20553,3
20554,10
20555,8
20556,11
20557,8
20558,16
20559,6
20560,15
20561,1
20562,7
20563,9
20564,14
20565,14
20566,14
20567,5
20568,13
20569,9
20570,3
20571,15
20572,2
20573,8
20574,10
20575,15
20576,10
20577,8
20578,10
20579,6
20580,13
20581,16
20582,1
20583,4
20584,7
20585,8
20586,15
20587,9
20588,9
20589,13
20590,11
20591,4
20592,13
20593,5
20594,4
20595,3
20596,3
20597,4
20598,7
20599,15
20600,11
20601,6
20602,6
20603,11
20604,7
20605,14
20606,6
20607,15
20608,9
20609,2
20610,13
20611,9
20612,7
20613,3
20614,9
20615,13
20616,8
20617,5
20618,9
20619,9
20620,4
20621,2
20622,5
20623,14
20624,16
20625,6
20626,11
20627,12
20628,13
20629,15
20630,16
20631,10
20632,6
20633,14
20634,9
20635,13
20636,5
20637,14
20638,11
20639,15
20640,14
20641,9
20642,6
20643,8
20644,7
20645,5
20646,9
20647,15
20648,12
20649,7
20650,14
20651,14
20652,11
20653,10
20654,3
20655,3
20656,6
20657,5
20658,12
20659,4
20660,6
20661,7
20662,3
20663,3
20664,14
20665,14
20666,8
20667,11
20668,6
20669,13
20670,11
20671,3
20672,6
20673,6
20674,14
20675,9
20676,12
20677,3
20678,9
20679,15
20680,7
20681,9
20682,12
20683,10
20684,10
20685,6
20686,2
20687,11
20688,10
20689,12
20690,9
20691,6
20692,7
20693,8
20694,12
20695,12
20696,7
20697,3
20698,5
20699,8
20700,3
20701,8
20702,4
20703,12
20704,16
20705,3
20706,10
20707,12
20708,12
20709,14
20710,15
20711,15
20712,3
20713,11
20714,2
20715,4
20716,15
20717,9
20718,5
20719,14
20720,1
20721,7
20722,6
20723,13
20724,12
20725,11
20726,10
20727,9
20728,16
20729,16
20730,8
20731,2
20732,4
20733,1
20734,12
20735,12
20736,15
20737,14
20738,14
20739,9
20740,7
20741,10
20742,14
20743,10
20744,10
20745,13
20746,11
20747,10
20748,5
20749,5
20750,2
20751,10
20752,6
20753,15
20754,12
20755,12
20756,11
20757,15
20758,10
20759,1
20760,2
20761,6
20762,8
20763,10
20764,16
20765,1
20766,13
20767,6
20768,6
20769,12
20770,2
20771,15
20772,3
20773,11
20774,3
20775,9
20776,13
20777,5
20778,5
20779,5
20780,9
20781,9
20782,10
20783,10
20784,10
20785,15
20786,5
20787,8
20788,6
20789,12
20790,11
20791,4
20792,13
20793,16
20794,10
20795,4
20796,11
20797,3
20798,1
20799,6
20800,10
20801,15
20802,10
20803,2
20804,6
20805,5
20806,7
20807,10
20808,1
20809,2
20810,3
20811,2
20812,9
20813,13
20814,3
20815,8
20816,4
20817,4
20818,8
20819,11
20820,15
20821,2
20822,11
20823,12
20824,11
20825,8
20826,5
20827,10
20828,3
20829,16
20830,5
20831,5
20832,11
20833,8
20834,5
20835,7
20836,10
20837,3
20838,11
20839,6
20840,13
20841,5
20842,5
20843,7
20844,10
20845,13
20846,11
20847,12
20848,15
20849,15
20850,5
20851,11
20852,7
20853,1
20854,16
20855,6
20856,8
20857,3
20858,10
20859,11
20860,4
20861,12
20862,11
20863,14
20864,16
20865,16
20866,14
20867,6
20868,6
20869,2
20870,4
20871,9
20872,10
20873,16
20874,8
20875,13
20876,9
20877,12
20878,7
20879,14
20880,10
20881,6
20882,11
20883,6
20884,16
20885,4
20886,1
20887,10
20888,14
20889,5
20890,10
20891,13
20892,15
20893,11
20894,8
20895,8
20896,12
20897,4
20898,6
20899,16
20900,12
20901,11
20902,5
20903,10
20904,8
20905,3
20906,7
20907,8
20908,11
20909,8
20910,5
20911,16
20912,2
20913,7
20914,10
20915,6
20916,1
20917,8
20918,2
20919,7
20920,9
20921,13
20922,14
20923,13
20924,15
20925,1
20926,4
20927,12
20928,11
20929,7
20930,7
20931,14
20932,15
20933,1
20934,4
20935,11
20936,8
20937,1
20938,4
20939,2
20940,11
20941,3
20942,4
20943,4
20944,2
20945,8
20946,10
20947,10
20948,5
20949,16
20950,12
20951,12
20952,1
20953,2
20954,16
20955,10
20956,3
20957,6
20958,7
20959,6
20960,1
20961,7
20962,14
20963,5
20964,1
20965,9
20966,2
20967,10
20968,8
20969,10
20970,6
20971,6
20972,12
20973,4
20974,7
20975,9
20976,6
20977,6
20978,15
20979,7
20980,5
20981,15
20982,9
20983,11
20984,5
20985,6
20986,4
20987,4
20988,15
20989,14
20990,11
20991,10
20992,11
20993,4
20994,12
20995,3
20996,5
20997,6
20998,7
20999,1
21000,6
21001,7
21002,9
21003,14
21004,14
21005,7
21006,3
21007,9
21008,14
21009,13
21010,13
21011,15
21012,7
21013,14
21014,11
21015,2
21016,13
21017,6
21018,11
21019,4
21020,11
21021,10
21022,9
21023,1
21024,11
21025,12
21026,5
21027,5
21028,4
21029,2
21030,9
21031,10
21032,1
21033,1
21034,9
21035,6
21036,14
21037,4
21038,5
21039,3
21040,13
21041,1
21042,6
21043,5
21044,7
21045,1
21046,3
21047,4
21048,10
21049,11
21050,5
21051,14
21052,10
